Route_Name,Route_URL,Bus_Name,Bus_Type,Departure_Time,Reaching_Time,Duration,Rating,Price,Seat_Availability
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),2:15,5:50,03h 35m,3.5,949,35
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2:30,8:45,06h 15m,3.5,1999,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),2:47,7:00,04h 13m,4.1,799,12
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2:50,7:45,04h 55m,3.9,1434,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),3:40,8:15,04h 35m,4.1,799,40
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),3:40,8:00,04h 20m,4.9,950,37
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Gola Bus Service,VE A/C Seater (2+2),3:50,7:50,04h 00m,4.4,3499,18
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Awadh Travels,A/C Sleeper (2+2),4:00,8:40,04h 40m,3.9,809,22
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Holiday Appeal Private Limited,Non AC Seater (2+2),4:00,8:00,04h 00m,4.2,1599,35
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,IntrCity SmartBus,AC Sleeper (2+1),4:15,8:25,04h 10m,4.4,759,33
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Shiv Mohan Travels,AC Sleeper (2+1),4:15,8:30,04h 15m,4.3,643,36
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),4:30,9:30,05h 00m,3.7,1763,49
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),4:47,9:00,04h 13m,4.1,999,50
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Kedara Bus,Bharat Benz A/C Seater (2+2),15:55,21:15,05h 20m,4.1,879,49
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,SPEED BUS,Volvo A/C Semi Sleeper (2+2),16:15,10:25,18h 10m,3.7,712,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),17:15,23:20,06h 05m,3.6,799,42
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),21:15,2:20,05h 05m,3.7,1000,53
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),21:20,2:20,05h 00m,3.7,1000,53
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,SPEED BUS,Volvo AC Seater (2+2),21:45,3:30,05h 45m,4,1709,45
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,2:20,04h 20m,3.7,1000,53
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,4:00,05h 00m,3.9,1434,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),23:30,5:00,05h 30m,4.4,750,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),23:45,5:05,05h 20m,3.8,664,40
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),23:45,4:10,04h 25m,3.1,700,34
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,4:30,04h 45m,3.6,1303,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,5:45,05h 50m,3.9,786,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,4:45,04h 50m,3.5,773,31
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,4:45,04h 50m,3.5,773,33
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,5:45,05h 50m,3.5,773,33
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,5:45,05h 50m,3.5,773,35
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,5:30,05h 35m,3.9,786,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Ashok Travels,A/C Seater / Sleeper (2+2),0:00,6:00,06h 00m,2.5,759,52
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),0:30,5:15,04h 45m,1.6,888,44
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),1:00,5:45,04h 45m,N/A,1500,49
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),1:35,6:30,04h 55m,2.8,949,39
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2:00,6:00,04h 00m,1.5,700,37
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),2:00,6:00,04h 00m,2.3,1350,31
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),3:00,6:00,03h 00m,2.4,674,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Cab India Travels,Volvo A/C Semi Sleeper (2+2),3:00,7:02,04h 02m,2.8,1400,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),3:15,7:15,04h 00m,2.9,1519,27
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,3:30,7:30,04h 00m,2.3,1500,40
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Big Bus,A/C Seater / Sleeper (2+2),3:30,8:00,04h 30m,2.6,799,34
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),4:00,8:40,04h 40m,N/A,1500,49
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Shub Yatra Holidays,A/C Sleeper (2+2),5:15,10:00,04h 45m,2,1149,17
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Big Bus,A/C Seater / Sleeper (2+2),5:30,10:00,04h 30m,2.6,799,32
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Shub Yatra Holidays,A/C Sleeper (2+2),5:45,10:30,04h 45m,2,2399,44
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:05,20:00,04h 55m,2.8,853,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),16:30,22:30,06h 00m,2.2,1699,34
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:05,23:00,04h 55m,1.7,853,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,2:30,06h 00m,2.7,709,41
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Shri Krishna Bus Service,A/C Seater / Sleeper (2+1),21:30,3:12,05h 42m,2.5,799,40
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Shri Krishna Bus Service,A/C Seater / Sleeper (2+1),21:40,3:12,05h 32m,2.5,799,40
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),23:55,4:00,04h 05m,2.5,1199,49
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),0:20,5:05,04h 45m,3.3,404,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),0:30,6:05,05h 35m,4.1,356,38
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,GK Travels,A/C Seater/Sleeper (2+1),4:30,10:00,05h 30m,3.6,1499,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,AdKedara Bus,A/C Seater (2+2),7:55,13:30,05h 35m,4.1,407,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),6:00,11:15,05h 15m,4.1,380,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),6:45,11:25,04h 40m,3.9,404,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),7:00,12:00,05h 00m,3.8,364,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),7:00,12:15,05h 15m,4.2,356,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),8:00,14:20,06h 20m,3.9,449,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),8:00,12:55,04h 55m,3.7,380,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),8:00,14:25,06h 25m,3.4,382,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),9:00,14:40,05h 40m,4.1,277,27
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),9:00,14:25,05h 25m,4.1,380,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),9:15,14:45,05h 30m,4.4,540,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),9:40,15:00,05h 20m,4.7,500,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),10:00,16:20,06h 20m,3.4,424,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),10:00,15:05,05h 05m,3.5,380,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),10:00,16:25,06h 25m,3.4,382,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),11:00,16:25,05h 25m,3.4,380,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:25,15:50,04h 25m,3.7,500,53
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:25,16:00,04h 35m,3.7,400,53
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),12:00,17:05,05h 05m,3.5,380,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,19:00,06h 20m,3.4,424,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40,18:40,06h 00m,3.7,424,33
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),13:00,18:25,05h 25m,4,380,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),14:30,19:35,05h 05m,3.5,380,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),15:30,20:35,05h 05m,3.7,380,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),16:30,21:55,05h 25m,3.5,356,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,22:50,05h 50m,4.6,474,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00,23:00,06h 00m,3.6,495,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:05,06h 05m,4.2,469,46
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),17:30,22:35,05h 05m,3.9,380,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30,23:20,05h 50m,4.5,399,49
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,23:45,05h 45m,3.5,573,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),18:00,0:40,06h 40m,4.8,364,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:00,23:00,05h 00m,3.1,665,49
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,23:45,05h 45m,3.5,573,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,23:30,05h 30m,4.7,474,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,1:00,06h 45m,3.5,539,46
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:20,0:50,06h 30m,4.3,600,27
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,23:45,05h 15m,4.7,474,53
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,23:30,05h 00m,3.7,570,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,0:05,05h 35m,4.9,550,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:35,1:10,06h 35m,4.6,509,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),18:40,23:35,04h 55m,3.9,404,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:40,0:00,05h 20m,3.6,522,49
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45,1:15,06h 30m,3.6,550,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,23:55,04h 55m,4.7,569,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,4.6,474,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),19:00,1:45,06h 45m,4,437,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,0:45,05h 45m,3.5,573,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,0:15,05h 15m,4.8,474,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,0:50,05h 20m,3.9,522,48
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,0:30,05h 00m,4.7,399,42
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),19:30,0:00,04h 30m,3,554,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,0:40,05h 10m,4.5,664,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:59,04h 29m,4.1,600,27
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,23:59,04h 24m,3.9,450,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:40,1:00,05h 20m,4.6,499,37
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,0:40,04h 45m,4.2,540,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,1:40,05h 40m,3.5,569,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,1:20,05h 20m,3.1,510,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,1:00,05h 00m,4.7,474,52
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),20:00,2:05,06h 05m,4.4,499,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,1:30,05h 30m,4.8,569,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,1:10,05h 10m,3.9,569,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,1:00,05h 00m,3.8,600,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,1:05,05h 00m,4.8,495,31
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,1:45,05h 30m,4.7,630,28
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,1:10,04h 55m,3.9,642,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,1:40,05h 10m,3.5,608,34
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,1:30,05h 00m,4.8,569,39
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,1:30,05h 00m,3.5,600,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,1:50,05h 20m,4.6,474,53
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,1:30,05h 00m,3.5,495,35
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,1:45,05h 15m,4.9,509,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,2:30,05h 30m,3.9,474,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,1:45,04h 45m,5,540,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,1:55,04h 55m,4.9,474,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,2:00,05h 00m,4.2,569,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:10,2:25,05h 15m,4.2,551,36
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,1:20,04h 05m,4.4,600,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,2:40,05h 20m,4.5,523,49
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,1:40,04h 20m,3.6,540,29
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,2:30,05h 00m,4.3,617,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),21:30,3:15,05h 45m,3.8,664,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,2:30,04h 45m,4.9,486,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,3:35,05h 45m,4.6,424,41
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,2:30,04h 40m,4.6,600,32
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,3:00,05h 10m,4.7,522,44
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:55,3:10,05h 15m,4.4,509,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55,3:50,05h 55m,5,563,30
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),21:55,2:40,04h 45m,3.9,520,25
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,3:20,05h 20m,4.9,474,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,3:15,05h 15m,4.3,399,40
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),22:00,3:15,05h 15m,4,356,43
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,2:50,04h 50m,4.8,569,45
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,2:45,04h 40m,4.9,487,36
